"path","bytes","sha256"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/SURFACING_4.mcam","379283","642c9c4c80d4f79f5ae81b394b8f88b6495245492f27b872fc69998223e0ba42"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/SURFACING_5.mcam","340451","04aa50cfc365bef5544d4c6ef6ec731545a00d0489d143c9aca73c2ac9bae2af"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/SURFACING_6.mcam","302673","5493f4ee45f5c6d66132600a5cc812d115236ad57fac59c623710dc2abce13a3"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/SURFACING_7.mcam","733396","7527299feb6af5d851bcd104cea5d5ccdeeeaad90b077a3a23be489effd80dcb"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/SURFACING_8.mcam","590808","1d2e8f4bc80bfb908f33a08222c4b18c48b11f407fd1ddc1f4c230b4fc7b7f84"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/SURFACING_9.mcam","368448","6cdd7e7468270953fb2e42ac4b540d12f9ec4cb6697f8929d69e72c9c62a331f"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/SWEEP1.mcam","540010","d46747ae4860c73ea882b46ecce173787d527faf26e9b6191530771e10b6aee5"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/SWEEP2.mcam","579645","72f1879fbf5a33774ff122d3d6d6e431f21fa770d33d2269248021d380877ffd"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/SWEEP3.mcam","457992","03e4b89d0bfba8d49d19981059cd6932ad4bafb1c3638ea32639f767f247fbf1"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/SWEEP4.mcam","502022","2e6a84847b9fa61378ee9cee6a9310fcda31ba029d25984671643b59bb53f16c"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/TEA POT.mcam","651039","dfbe55f5cf5d80de73d4ea9d84906d402722f9505489b60d9e8c892bfc9caf28"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/TRIM SURF TO SURF.mcam","463486","f01d4f743dfb8931adb9ec65768389f9095c24a9d17b920f83a543bb4644af29"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/TRIM TO CURVES.mcam","364202","7f8c27afb6d55dbb7ea2e28502a5cd1e265694d2ff687ce796cf1cc377226783"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Toolpath training exercises/Equal Scallop with Curves.mcam","412063","24148fc882267cc2249e5f76ae7c9937c074ab2c94a7362fdd79826a952ab585"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Toolpath training exercises/FUEL TANK.SLDPRT","612360","242cf72e0c705eff4ac25546c2774abaff7778a92087f64edb9a8a657e346759"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Toolpath training exercises/HS AREA_REST MATERIAL_HYBRID.mcam","550421","cbcc66d1b82c918c92dfdfd369473f495cf2492929cd33c090313b8dd080fcc0"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Toolpath training exercises/HST DYNAMIC OPTIROUGH AND REST MATERIAL.mcam","550445","24e9eb5ae49bde484d048db0d9653e5d12f523828f11b089de782cae3b3c9e37"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Toolpath training exercises/HST DYNAMIC OPTIROUGH AND WATERLINE.mcam","1037478","e0dbbee274779f6559408735bccbf2e4c54104845c853dadcfa87b383ed6e781"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Toolpath training exercises/HST_SPIRAL.mcam","609879","0c2f2133366972f2350b960af23b0cddc3ba512190b12091e2a042e6510356fd"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Toolpath training exercises/HST-DYNAMIC OPTIROUGH_HORIZONTAL.mcam","471133","67ce9ca22002296cdccb7e286d14025d9c7ef0e44b8446808857bb395b6f2b6d"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Toolpath training exercises/INDEXING_ OPTIROUOGH REST MATERIAL.mcam","808901","c2757e684a8328ba7d0c95888d1cdffd4d3ffc4025e01befef4f2afa519af035"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Toolpath training exercises/ROUGH POCKET V HS AREA ROUGHING.mcam","477614","b5270213496e18843f1ece13881f27213354916bc5deedcd37b767a722f6f0a1"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Toolpath training exercises/ROUGH POCKET_ FINISH FLOWLINE.mcam","521273","d5646725c5fac497c937574a50b684cb1a1583f3bf1fdae42ae46617e550cbea"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Toolpath training exercises/SURFACE HS SCALLOP HORIZONTAL & LEFTOVER.mcam","1676295","45b622c3e670993353f5d3a24ff312e67c013037abcb85c9d61fdaad291fb6ad"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Toolpath training exercises/SURFACE PLUNGE RASTER AND PENCIL .mcam","510244","51169317ffbf300826a3e8e9e53797ac85df1ed7cbb76e067ad1d233a85385fd"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Toolpath training exercises/Waterline critical depths.mcam","1852373","425e60cdbdbed14a77d0ae71158bdc25ff128aab3ee9733cefb018ceaaac3aaf"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill Advanced TT Files/Chuck.mcam","1117184","ffd6d5554da23d481380e4ceee92faee8fb8a1ef41a30b04dc2bf62fb82eff01"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill Advanced TT Files/Tutorial 1 Exercise_Vise.mcam","4047690","9afc32063ea38e531f604e19b8c446b5958930ae5d08c398dd92bdf7cd88094e"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill Advanced TT Files/TUTORIAL 1 WIREFRAME.mcam","4047992","3f60683760912d8a84ae43f67f0f08ee69bd3f2d792323a8563339674ac277c4"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill Advanced TT Files/TUTORIAL 1 WIREFRAME_ EXCERCISE.mcam","4044421","dc3a7f008ba2b72f00974a198d8dbb1fe5e3fbb0d2b4e348c92fa5cdeb946cde"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill Advanced TT Files/Tutorial 1_Vise.mcam","4041247","4eda1b73d33f828b107f8218cb317742c57a1980f8d056dce98256c73f4304d7"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill Advanced TT Files/TUTORIAL 2 WIREFRAME.mcam","1129691","05ddab2fee3f202c215f93940ffff726aaa6db2f9ca5b61ab2fbe701cc4e84d7"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill Advanced TT Files/TUTORIAL 2 WIREFRAME_ EXCERCISE.mcam","975829","91a59494da4f6f5e7372cad686f97dae42d123741e0459d15cfbd8bec8cfbf40"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill Advanced TT Files/Tutorial 3 Geometry.mcam","987679","9fb1a9df714d2b43ebd1d4c1a7cdf060427c30dad7f3054d203ddadd5aced950"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill Advanced TT Files/Tutorial 3_Exercise.mcam","1035700","434d9fbb75273832747cb70a21e084edd1b222a1f0dc58bf61cd86ed335aa74c"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill Advanced TT Files/TUTORIAL 5 WIREFRAME.mcam","307850","5332229b6ef12939b4521bdcdacd2a72e184e59366381c37f0d4087b3ebeb5e6"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill Advanced TT Files/TUTORIAL 6 WIREFRAME.mcam","414335","988a802a1f649b4e15a96e41959db5d2a87ddf2d235c1e6645b3f73e42707839"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill Advanced TT Files/TUTORIAL 6 WIREFRAME_ EXCERCISE.mcam","414302","3640016ea992e831c21aa4e3a0a589878ccb869b9ecaddabedab434417db5eb3"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill Advanced TT Files/Vise.mcam","4041247","319fca0f58c8e8099f23817db7217e50233f8d68bbba1e5a22c358b4e48bf5b5"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill Advanced TT Files/Your Name_5.mcam","590008","b5868196b8e8c6524b167619dc91193249e5458f67612d0a1149b4ae0ad7099b"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill Advanced TT Files/YOUR NAME_5A.mcam","642192","73a87c4210a52a88d9b5332117e8579a5433884ac8955e466e14561fc92670d2"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill Advanced TT Files/YOUR NAME_5B.mcam","1029379","85a564d60e8474040aee253cd4b92f16be25912983c32db8f0ad46eb5ec6e21e"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill Essentials TT Files/Tutorial #4 Exercise.SLDPRT","193660","bdcf895066b90b83bf8872744253df5f3fa6861074ee384e066cd80c49b03866"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill Essentials TT Files/Tutorial #4.SLDPRT","128537","900988f9b5adb561ef51c0785db2d23a8da29f748a5e038ddfecb09be3ff5fca"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill Essentials TT Files/Tutorial #5 Wireframe Exercise.mcam","301003","87eb25bfe9c6614eaaac329513c51543b34b5fe4b1995de75827dff27409a05e"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill Essentials TT Files/Tutorial #5 Wireframe.mcam","302379","e1bb32e98ee45933906b8c832c7d789eaa97ed4d61f7d0d250c358922e9b8ca8"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill Essentials TT Files/Vise.mcam","4041296","7a2ede4fe96f91bf5464ae67a8a9da36a51cace03e0a375a04f8184f48fd6947"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill Essentials TT Files/Your Name_2.mcam","346413","dfc53569b7c15bcf781bdc789f0c14314663b8f8b93c008b04300e92730ccae2"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis Essentials TT Files/TUTORIAL 10.mcam","504058","729e8732ced679858cf40fddd58f956e523b5ad5129d5a62cf2a71b53bf73c21"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis Essentials TT Files/TUTORIAL 2 .mcam","347126","a5db55ece11bb3df14ad5b652ad1f93c4c84ce21bb292d8b21cec6febf49524c"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis Essentials TT Files/TUTORIAL 3.mcam","813964","1d8fdedb51af8a1d241b845fc80abdb5718fb4e961f7d3f0e442e6cd6eff2717"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis Essentials TT Files/TUTORIAL 4.mcam","372666","187a6a8a7be30757aa62751aa50a3a5d278cc86b376b9607382a8156b4bbf69e"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis Essentials TT Files/TUTORIAL 5.mcam","1060725","16ed3a66e4375b5556572c983248dbffe358de44b03f4c476ebad7d7167648b1"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis Essentials TT Files/TUTORIAL 6.mcam","4965263","4f5eeed8512ebc6a71b5f45d3d67cd1bd175228457ee02b02254ecb94e0de961"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis Essentials TT Files/TUTORIAL 7.mcam","4315914","5d8a59956841c9f9bcb52b920e78b3fe9d1d50917d3b7b0317d5669e34643178"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis Essentials TT Files/TUTORIAL 8.mcam","2304786","8b7c43f0222049d99c764368331799874486b5c9c98da175ac453364a97afa79"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis Essentials TT Files/TUTORIAL 9.mcam","494291","e9ad5a81cd78e68dc32551ba2a17541364518d8e22d6e88e837ae3166786218c"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis Essentials TT Files/TUTORIAL1_CONICALHELIX.mcam","300178","8d1f19273ff9d23fc7de5365fd6fd47c6b1de56aa12b868c0d8f95a8fa9933f9"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis Essentials TT Files/TUTORIAL1_CYLINDRICALHELIX.mcam","301362","21f3668ee6c181154dc65712d202f9365e38f234e07a03053dcf7215fa73f0fd"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/3 TO 5 AXIS USING HOLDER OPTION.mcam","458429","9df74ba5660c7985cf64a6c7e43084b340fb4dda2f87ae974a44497997c3deb0"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/4 - AXIS ROTARY TOOLPATH - AXIAL DAMPENING.mcam","459523","41973878928da111bd85a93edf1e9628d48b32c9b8f62aad40246a1c42ddd99a"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/4 - AXIS ROTARY TOOLPATH.mcam","638447","8d2c7650ddee208fbf0a05be50f927f64f2db256be980390fc8c2ae36de5c9d5"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/4AXIS INDEX_A AXIS.mcam","506052","789e0682228995f4ca373583a643c45d52685b7aa89368fad7e095f210144bd3"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/4-Axis Pocket.mcam","664116","b0deab53d6ad759f83bf29a7adedbfd85f51f437c4cdfe672dd0e78eaf9296d8"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/5 AXIS REVIEW.SLDPRT","453961","c378c5c2a7b24bb39fbd2578e135151637c7464cdc68280058d683194e2154da"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/5AX_ENGRAVING.mcam","639562","42ab1046e47bfdb9d766f519b7551fa5579d81c35d3c50fb5397a548e14ebd66"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/Accelerated Finish_Barrel Mill.mcam","405453","baaf509b6f0e8f96a82ab9f9aaf727c520d910eff250b2a859f8e8ca3a03d89a"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/AREA SETTINGS.mcam","460319","c74d090077ed62e490acccf911e142c906f47cbdabddfd7f758bb54ed98c19b7"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/AXIS SUBSTITUTION - CREATING A CONICAL HELIX DRAWING.mcam","794338","ce74b4ac8237758fae98762cefb698d6edcbced494ab55d3d162173b86fbfd26"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/AXIS SUBSTITUTION - CREATING A CONICAL HELIX.mcam","748654","14045d97594d608633454d52a8b2b31e3484b95ecad632ff8b16844b7c2edf5e"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/AXIS SUBSTITUTION - CREATING A CYLINDRICAL HELIX DRAWING.mcam","770916","7e7c7c99d4b20be1c59a3eacc3389c16333948072f12122a0d17d6f151a3189d"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/AXIS SUBSTITUTION - CREATING A CYLINDRICAL HELIX.mcam","440141","7443847946963dfb11a7d60d6e8bfff11a39afd679c5fcc9117b2a0a576471ee"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/AXIS SUBSTITUTION - ROLL THE GEOMETRY.mcam","463442","4808540fba8d397c49a628458b2709d1b144c9499f4f323cad471f970da296ef"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/AXIS SUBSTITUTION - ROTARY AXIS POSITIONING & TRANSFORM.mcam","502448","f7cb5f52883c1b3f2daea987bd94d71a495cd32f24a6841d3df9be674be14c7d"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/AXIS SUBSTITUTION - UNROLL THE GEOMETRY.mcam","459035","91902b3741a4590c4efd01f5cedbb85d7f3f8dc0df80cd8c3aab06a4d7cb136c"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/BARRELCAM DRAWING.mcam","526935","138a22d5f00304d9c08246879a762f0e215804b0d4dd78a2d49d36c161c44af7"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/BARRELCAM.mcam","464654","58c4bbcd4152030f7171a185a5a759868e34a8b77a9720fbf5b24b2d99d1be47"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/CAMSHAFT- Rotary advanced.mcam","551107","4f63e55b1694f279ceca563067df88193e6db7ca024a7d97fc1ccb87c3f57a73"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/CAMSHAFT.mcam","623694","f6cc5205ae2b87d727a8e598c9d80dec8e2af8df0629360ec1d62d5c9cdd2cee"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/CURVE 5 AXIS CURVE TYPE 3D CURVES.mcam","462294","9fb45b1a82fb1945cf8ebcee470761d778710122dfdb060ebb651ed95c443eb2"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/CURVE 5 AXIS OUTPUT FORMAT.mcam","492858","92b9a08dea85b6f52e481c8bda0989f4669e0dc4a1767df82f8c23a227fbb974"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/CURVE 5 AXIS PROJECTION NORMAL TO SURFACE.mcam","465945","e1b12ed58c843e1126a9e69e80e1e3d881d99f296b1da56f32e6ae532c0342ac"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/CURVE 5 AXIS REVIEW FILE.mcam","3045637","6dd9b79e983723a5cef2ee849722caee1ea1208b8b03cee335200653b493a14a"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/CURVE 5 AXIS TIP CONTROL.mcam","463040","7d2853588986994861e26d2b6aba0531de5b0268e0ee0b93fc9fad771bfb3924"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/CURVE 5 AXIS TOOL AXIS CONTROL CHAIN.mcam","481524","a29040327e876752157e73ae26632c745154426a5eb1333150ed2f74d4803354"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/CURVE 5 AXIS TOOL AXIS CONTROL FROM POINT.mcam","465126","2a539dd1969ccb9b51b71ea83af2c368458d080b48df0235e23c0f391702cae3"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/CURVE 5 AXIS TOOL AXIS CONTROL LINES.mcam","479618","b5f862ad8fdc8537accb7cd88f2590096f57cfc052fc9b2d0c2653941a0ea461"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/CURVE 5 AXIS TOOL AXIS CONTROL PLANE.mcam","6087791","14a372c5653cff924e159f56f73222b9290f93b30c5da78b06885d5ac02ad8a5"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/CURVE 5 AXIS TOOL AXIS CONTROL TO POINT.mcam","516399","211c10d01d601293359f3aeca9f1017789edba3136544833f7ab0c11b259b70e"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/CURVE TYPE SURFACE EDGE ALL.mcam","518357","71711ccb7efcbaa4f225ffa227930e63b321ccbf6326342bdb7831188621ee52"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/CURVE TYPE SURFACE EDGE ONE.mcam","571194","647afeafdc0e4736e24efeb5b2e61b217bae78cc3a5c788c15bca33b7dd83d6d"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/CUT PATTERN 1- COLLISION CONTROL.mcam","490460","759ddbf4ea6a67b8b56e08e34a03442bb8270e82e63f45b2fb76f9cc8ceb17a8"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/CUT PATTERN 1.mcam","484345","b3f9398cc4ddf234eedf983428593c194946ad9c9667db5b610dd2e20bdfbd3c"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/Deburr.mcam","523785","eb1c9d2ee6d97640cb831b58689f8a8e0cd7db007f99ce49b5899a2004bef1bf"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/DRILL 5 AXIS HOLE AXIS.mcam","589056","533030e8588e6109782d96dbb1419ecb066e983dced5488ede1909d6ffd30f54"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/DRILL ENTITY  POINTS.mcam","611451","d6682e13408fbbe9ee6aa35e33f0a4c851f92e2401f8b4c48730a0271cfa6704"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/DRILL LINES _HOLES.mcam","12856351","00c2d20641df7a77ffb652c42dc5394a245d67cb553c9953b58fc70898fb4d0f"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/DRILL TOOL AXIS CONTROL PLANE.mcam","534970","17e24f267ac4e35bb3a632961f8d9c3370b51249a019bc9ad6cafe84a9aa1d24"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/Emuge-circle-segment_inch.tooldb","2492416","69b58896acd96072b66eb0ceebc67a1f33ff2b953987f912e9e6fd2aa861214a"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/FLOW 5X-AXIS LIMITS.mcam","742169","1e53260d01ee4a48fc6eb29aa8086c170f437f4636de325885258bdcf7385502"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/GOUGE CHECK.mcam","504712","bdac96b189549a5533261dc125b32e9569e9113894b403ba71a8318d270f1e4b"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/IMPELLER WITH TILTED CURVE.mcam","2018585","5665c6ce0c3ad683923f8243fa095668eac94c8d1f27ab4cf3802dd9a812c851"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/IMPELLER WITHOUT TILT CURVE.mcam","2099986","80ac7d8c477bcc7a9aead9f642532cac22a89ae9771fd08243ea090523343434"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/MOLD BOTTLE.mcam","8457667","f8001af26080c88a068584265ca43d7c4800db008009390ffe896eaf12c0cd98"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/MOLD BOTTLE.stl","2079834","91fca57ddf6b881a7423ce76fd73badf7c57c7a478b41187329209d3e3190be2"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/MSURF CUT PATTERN SURFACE.mcam","506901","4822249605285bd7ba7178ca170b9b4adb3282fdac128fce82d5bf39961fd9ab"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/MULTIAXIS ROUGHING FALSE FLOOR.mcam","753920","f3ab5164095f64fd1ace08d177087d9b4e82d928fbb2dbc4aed6858fd7fd540f"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/PORT 5 AXIS.mcam","344917","af0df3de3babc2961668fb45d7deed36b50a3a83219d2318a4529584bc0cd89d"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/PROPELLER.mcam","986407","6f5b94e065a9e1c8403e6557d3fce95adf35356ae1979709ed4bd37fa233ec2d"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/ROTARY ADVANCED.mcam","1267309","1617e1fc6b54d7ead25023e71af010713f02b3251c45557b2bc86c829ef7774a"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/SORTING AND LINKING.mcam","454348","7c95764afd62f927f2feb2d52e63ca79898d8a712cf7404ce7a01ad91873840a"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/SWARF 5 AXIS WALLS CHAIN.mcam","653928","d1a04d80332e8ad41397498867ba8f8ca77f249f53754706cc379b4527dfba2f"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/SWARF MILLING.mcam","536057","cb72a0837e15f5aac7882a446e9404165239fe2a229f1d1c9142510d8b54d3ca"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/SWARF OUTPUT FORMAT 4 AXIS.mcam","528903","230571da515a09012b7fc3e6f22f9436b8701451ad18b94ee504aa0a2d7629b0"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/SWARF OUTPUT FORMAT 5AXIS.mcam","631353","0af12839fdb0636d14bc989af472e012a3e9090b875d4c65d10680dd89b8ac8c"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/SWARF TIP CONTROL LOWER RAIL.mcam","1128157","76181e2ccd4393a95920049e6fc8d000ea5b8aafcd8a0f65da281ed91134f601"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/SWARF1.mcam","524106","6b07de816d9e88f90ff7bd291a0357ee77fe71157b8188aaa4707d475802e401"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Multiaxis PC Files/TOMBSTONE.mcam","564131","7f95e21ddaddd08e1f171773c62701e85b8feb0da909a68dd7a3f8de45a9dd1d"
